node_id,source,content_type,green_category,active_green_categories,label,article_id,source_title,section_title,sample_id,llm_topic_name,word_count,text_preview,x,y,z
rule__T_OUTLIER_S0033,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0033,,,,T_OUTLIER_S0033,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF Vehicle leaves a place from Zubie THEN Switch off using SmartThings.,9.877179145812988,2.866004467010498,9.430647850036621
rule__T_OUTLIER_S0034,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0034,,,,T_OUTLIER_S0034,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF tado° switches to Away Mode from tado Heating THEN Turn off using WeMo Smart Plug.,8.956249237060547,2.162503957748413,10.907988548278809
rule__T_OUTLIER_S0035,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0035,,,,T_OUTLIER_S0035,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF tado° switches to Away Mode from tado Heating THEN Switch off a socket using LightwaveRF Power.,8.931507110595703,2.1636404991149902,10.912965774536133
rule__T_OUTLIER_S0036,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0036,,,,T_OUTLIER_S0036,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF tado° switches to Away Mode from tado Heating THEN Turn lights off using LIFX.,8.902020454406738,2.114163637161255,11.011944770812988
rule__T_OUTLIER_S0038,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0038,,,,T_OUTLIER_S0038,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF Current temperature drops below from Weather Underground THEN Activate shortcut using Wink: Shortcuts.,9.502219200134277,2.6866455078125,9.743369102478027
rule__T_OUTLIER_S0040,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0040,,,,T_OUTLIER_S0040,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF Daily cost rises above from WeMo Insight Switch THEN Enable/Disable Econo mode using Daikin Online Controller.,9.742374420166016,2.7549405097961426,9.5635347366333
rule__T_OUTLIER_S0042,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0042,,,,T_OUTLIER_S0042,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF You enter an area from Location THEN Turn on fan for 15 minutes using Nest Thermostat.,9.576446533203125,1.4073972702026367,9.419717788696289
rule__T_OUTLIER_S0043,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0043,,,,T_OUTLIER_S0043,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF You enter an area from Location THEN Breathe lights using LIFX.,10.699673652648926,3.4705393314361572,10.075667381286621
rule__T_OUTLIER_S0044,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0044,,,,T_OUTLIER_S0044,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF You enter an area from Location THEN Turn lights off using LIFX.,10.702174186706543,3.464343547821045,10.072792053222656
rule__T_OUTLIER_S0045,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0045,,,,T_OUTLIER_S0045,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF You exit an area from Location THEN Turn lights off using LIFX.,10.6200590133667,3.4654574394226074,9.998920440673828
rule__T_OUTLIER_S0047,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0047,,,,T_OUTLIER_S0047,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF You enter an area from Location THEN Turn lights on using LIFX.,10.671272277832031,3.5067780017852783,10.095267295837402
rule__T_OUTLIER_S0050,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0050,,,,T_OUTLIER_S0050,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF Temperature rises above from Nest Thermostat THEN Turn on fan for 15 minutes using Nest Thermostat.,9.56337833404541,1.4298497438430786,9.397252082824707
rule__T_OUTLIER_S0052,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0052,,,,T_OUTLIER_S0052,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF Mode armed from Scout Alarm THEN Set temperature using Nest Thermostat.,9.688957214355469,1.9597238302230835,9.499495506286621
rule__T_OUTLIER_S0059,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0059,,,,T_OUTLIER_S0059,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF Hub status changed from SkylinkNet THEN Set temperature for a period of time using Honeywell Total Connect Comfort.,9.529688835144043,3.2592856884002686,9.493671417236328
rule__T_OUTLIER_S0063,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0063,,,,T_OUTLIER_S0063,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF You enter an area from Location THEN Turn light on using Hive Active Light.,10.040274620056152,3.4765894412994385,9.705810546875
rule__T_OUTLIER_S0067,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0067,,,,T_OUTLIER_S0067,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF A specific person arrives home from Netatmo Security THEN Turn on lights using Philips Hue.,11.034577369689941,2.896017551422119,9.721792221069336
rule__T_OUTLIER_S0069,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0069,,,,T_OUTLIER_S0069,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF An alarm event occurred from EZVIZ THEN Turn on lights using Philips Hue.,11.089868545532227,2.9399595260620117,9.742122650146484
rule__T_OUTLIER_S0071,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0071,,,,T_OUTLIER_S0071,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF Exit an area from BMW Labs THEN Turn off lights using Philips Hue.,10.910362243652344,3.1259829998016357,9.79233455657959
rule__T_OUTLIER_S0073,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0073,,,,T_OUTLIER_S0073,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF Enter an area from BMW Labs THEN Turn on lights using Philips Hue.,11.009734153747559,2.961141586303711,9.767401695251465
rule__T_OUTLIER_S0074,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0074,,,,T_OUTLIER_S0074,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF Exit an area from BMW Labs THEN Turn lights off using LIFX.,10.733992576599121,3.395082950592041,9.996685028076172
rule__T_OUTLIER_S0076,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0076,,,,T_OUTLIER_S0076,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF First family member arrives at a specific place from Life360 THEN Turn lights on using LIFX.,10.766948699951172,3.4241838455200195,10.10822582244873
rule__T_OUTLIER_S0077,rule_index,green_rule,occupancy_based_control,occupancy_based_control,T_OUTLIER_S0077,,,,T_OUTLIER_S0077,presence_based_automation,,Green category: occupancy_based_control Topic: presence_based_automation Rule: IF Family is now sleeping from hugOne THEN Turn off lights using Philips Hue.,11.114720344543457,3.0259134769439697,9.763893127441406
